time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346074998342100,81.66034204101562,1452.6416808944196,1.1118164457776807,9.528285180968755,35.758544053017964,1449.3292319159955,28.44766907548653,14.232326014627327,10.092657207517808,51.373822255202825,6.0982900807881215
1711346075998325200,82.6603251953125,1453.154364220798,1.135688749998418,9.446612845983601,35.75859468303197,1449.841915242374,28.00172251602081,14.23287615429606,10.091881374231939,51.37385266054952,6.148466958237764
1711346076998308400,83.66030834960938,1453.5407134415582,1.1180520248267505,9.43678387650676,35.75864305342691,1450.228264463134,28.039124010510193,14.23215743436982,10.092894929523977,51.373883368625606,6.106698577511937
1711346077998291000,84.660291015625,1453.5984399868175,1.1247580515668207,9.493602387262694,35.75869239472266,1450.2859910083935,27.746650236614506,14.231782178381925,10.093424063329033,51.373914476287275,6.108374830821583
1711346078998274300,85.6602744140625,1453.797149672173,1.112219078802552,9.434532805385759,35.75874155455837,1450.484700693749,27.52709737811863,14.231955986848712,10.093178987984906,51.37394573610351,6.103228027950923
1711346079998257200,86.66025708007813,1454.2330994941294,1.1123504269811502,9.482739294748727,35.75879160187858,1450.9206505157053,27.26151665392554,14.230528422403204,10.095191633360582,51.37397664558378,6.12638455372777
1711346080998240000,87.66023999023437,1454.2124210270122,1.113920266613302,9.398655056067826,35.75884223101002,1450.899972048588,25.881309437007232,14.231364841000698,10.09401248549991,51.37400564272323,6.157328851746462
1711346081998224000,88.66022387695313,1454.189968583174,1.1135063721540592,9.45793484243821,35.75889220131463,1450.87751960475,25.678691734607714,14.231326912025127,10.094065960660663,51.374034564795444,6.1281336029522375
1711346082998207000,89.66020703125,1454.5433706343174,1.110461435964393,9.4141601834327,35.758941888687495,1451.2309216558933,26.428346399179613,14.231377927297846,10.093994035341934,51.37406611291029,6.136750863769145
1711346083998190300,90.6601904296875,1454.8557362006977,1.1063044813235947,9.354861247457299,35.75899213986567,1451.5432872222736,26.41454377362641,14.231050043066418,10.094456298723482,51.374096423799976,6.152491173238387
1711346084998172200,91.66017211914063,1455.0151387648657,1.1121438526399299,9.496406352265835,35.75904231088466,1451.7026897864416,26.17647555117939,14.230422493356437,10.09534095291853,51.37412489671592,6.056646940090493
1711346085998155000,92.66015502929687,1455.1696654288098,1.1064179681176303,9.748543904755554,35.75909016400017,1451.8572164503857,26.23277622798879,14.230964607081455,10.094576744326329,51.37415251078873,5.863486937923259
1711346086998139400,93.66013940429687,1455.4224332207814,1.1152219043859637,10.088115386632422,35.75913500037919,1452.1099842423573,26.40876902838475,14.230861871503985,10.094721575619262,51.37417967015561,5.692175288532269
1711346087998121700,94.66012182617187,1455.5611120024696,1.1117378135272205,10.325510895483621,35.75918020462098,1452.2486630240455,26.51626136707,14.231207340801369,10.094234538498705,51.3742062311699,5.586391271758738
1711346088998104600,95.6601044921875,1455.861385080032,1.1106120956583319,10.390573366484285,35.75922532894296,1452.548936101608,26.78124083519063,14.231957075402981,10.093177453061344,51.374234816350985,5.574303085569164
1711346089998088000,96.660087890625,1456.064341377467,1.1114370420527886,10.598295305664788,35.75926968343589,1452.7518923990428,26.49225151290925,14.232214798475201,10.092814038966656,51.37426099863065,5.468388801475637
